"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1776.62/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xbdc91d11873ea614945c508142c2de25e4d2743b3647a70f59c0284d3033a9c2","12662920","1624080518","2021-06-19 05:28:38","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.020885304","37.10524879248","2166.61","","","Exec Transaction",""
"0x6b0459f447a1de82b98f3ec3b395c280c51dfde8d7b692ec7b8f58505a4a8bfa","12662927","1624080572","2021-06-19 05:29:32","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.020885592","37.10576045904","2166.61","","","Exec Transaction",""
"0x712a333dfc8a7671153f6e1630950006a55f2ab91c41d8ef05538a1cce161d51","12662933","1624080634","2021-06-19 05:30:34","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0208854","37.105419348","2166.61","","","Exec Transaction",""
"0x74d6003abde56240b91808a957aff1efb2a4ed68350cf1e648563a72a9406d04","12667048","1624135541","2021-06-19 20:45:41","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01579472895","28.061231347149","2166.61","","","Exec Transaction",""
"0x1ec64fc2759c5a12610ec0dbf76c388eed17c1562d6d86eeb2db4b5f17c0a9fd","12667299","1624139263","2021-06-19 21:47:43","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.02884795875","51.251860474425","2166.61","","","Exec Transaction",""
"0xb0585138a50eb94fb5c45842030eeba57049f276f7621a08a55b95ba7de88e65","12667341","1624139876","2021-06-19 21:57:56","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.022973940002610675","40.8159612874382","2166.61","","","Exec Transaction",""
"0x4a270ae0f92d005bf4320c9aefc79679f358c6add5290c6ec002b7a43c24054b","12667400","1624140739","2021-06-19 22:12:19","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.023496183","41.74378864146","2166.61","","","Exec Transaction",""
"0x22f299f5d18e9f36449448045c38f070086bc164436f0cf1a8d0da7d14430073","12667417","1624140919","2021-06-19 22:15:19","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.020768015085","36.8968709603127","2166.61","","","Exec Transaction",""
"0x29a2f8507a88b822d050542b56294db4e884fac9625d52827784ce226ea899ed","12667458","1624141432","2021-06-19 22:23:52","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01892739375","33.626786284125","2166.61","","","Exec Transaction",""
"0x9ee86f33e7e85c723bb9626475cc1b47b346058cb6b35f4b8559ae4d1b791372","12667496","1624141928","2021-06-19 22:32:08","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0180137403","32.003571291786","2166.61","","","Exec Transaction",""
"0x3a37ce0fd6f352f36daae58f62b02cd0f6b6c7e66b231a1e8e399916e62b30ed","12667567","1624142846","2021-06-19 22:47:26","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0185357925","32.93105967135","2166.61","","","Exec Transaction",""
"0x04b3e1cf0cf11c65dbf75ac4f990ba7a85183abd0d37dd6062142254ad18e6b2","12667576","1624142996","2021-06-19 22:49:56","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01670832","29.6843354784","2166.61","","","Exec Transaction",""
"0x6e03b3adf75c2dd850be1ec289f39506c47684f26f98598b4a349d718b737035","12667590","1624143152","2021-06-19 22:52:32","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0164473281","29.220652049022","2166.61","","","Exec Transaction",""
"0x98e19f5ef7d8cc1243a37888765b196ca4bfc932cf5652ac546b441894e58fb8","12667663","1624144185","2021-06-19 23:09:45","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.018274809","32.46739116558","2166.61","","","Exec Transaction",""
"0xbda40d12c2d2744b339ad143625ff178e9771e7106958f8bb4c9601ef9cd8d90","12667664","1624144189","2021-06-19 23:09:49","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0161863338","28.756964355756","2166.61","","","Exec Transaction",""
"0x9fc1190a2ee04597eee495c3fde6dd06009eb7310c35b50c47446e2c1377c229","12667697","1624144648","2021-06-19 23:17:28","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0167083968","29.684471922816","2166.61","","","Exec Transaction",""
"0xc9a907abf56d509c9c3b1f32d4999b6d64664b6964925edc7e938a02cb29c93d","12667699","1624144670","2021-06-19 23:17:50","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0164473281","29.220652049022","2166.61","","","Exec Transaction",""
"0x6506fe9a5be3ebf07540132b98f0c84ca77ea54be6bf91b98efc0d2609cb683b","12668329","1624152879","2021-06-20 01:34:39","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01501145025","26.669642743155","2243.60","","","Exec Transaction",""
"0xef0e269d7fc1a603d58310109420bb7a075dda950afce14621b7a54b719255e0","12669098","1624163047","2021-06-20 04:24:07","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0138367683","24.582679297146","2243.60","","","Exec Transaction",""
"0x842267b262334239e6606600a86c301d350b665752d5d3ad5af34d11b1e9fc70","12669365","1624166888","2021-06-20 05:28:08","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01631686875","28.988875358625","2243.60","","","Exec Transaction",""
"0x72740a897ac05cbb761277cc907a1a5b1d0baf557902b70a3cd19d5c6709fcfe","12669515","1624168754","2021-06-20 05:59:14","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0159253371","28.293272398602","2243.60","","","Exec Transaction",""
"0xc39a7c4b13686e3ff06e28c886567e6a1f6e9e798241426ed3df746642de96c3","12669653","1624170677","2021-06-20 06:31:17","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0159252639","28.293142350018","2243.60","","","Exec Transaction",""
"0x1d95d6cba62e6dee74aae54cb7f1d42b3450598e13d61834bf6e0f6821544ffc","12669791","1624172658","2021-06-20 07:04:18","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01579472895","28.061231347149","2243.60","","","Exec Transaction",""
"0x3501a98bd7f8415a6c1b9eace1f17272c8724bd16d6a5f83dcae60e65aa5adf9","12669895","1624174038","2021-06-20 07:27:18","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01318390875","23.422795963425","2243.60","","","Exec Transaction",""
"0xa06b48bafb4d40e4f362773f6637729a36a18de5f712488acf1218012cbfddd4","12669918","1624174279","2021-06-20 07:31:19","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01318402995","23.423011289769","2243.60","","","Exec Transaction",""
"0xdb7f7b30fd483e8c234b4737b7079230f3152166f371be95e296d86d3fac82e6","12669922","1624174314","2021-06-20 07:31:54","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01318402995","23.423011289769","2243.60","","","Exec Transaction",""
"0x2285c1399f8241c89019a7e343a394d57d783c5f19a148f1d26dda81fa0944e9","12669973","1624174973","2021-06-20 07:42:53","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01318396935","23.422903626597","2243.60","","","Exec Transaction",""
"0xfa0fabb9b9792aef7504c1074f302038b1a45881982e4ab55f64ad64115b6ba7","12670123","1624177100","2021-06-20 08:18:20","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01448931285","25.742002995567","2243.60","","","Exec Transaction",""
"0x4a77dd5b5488c0b6e7c8da9da34c55442f43ec2b8ed4e75cb0ad918d26e55b61","12670133","1624177236","2021-06-20 08:20:36","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01370610675","24.350543374185","2243.60","","","Exec Transaction",""
"0x7d0ba99f688de5902f1c0a376275689748edb0b7139150502d8df41a0f215da6","12672513","1624209879","2021-06-20 17:24:39","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0159251175","28.29288225285","2243.60","","","Exec Transaction",""
"0x83d2d0664dc2caf7eef3d913bda0bb506fd3c4c46c8d8c0ea22a502591699293","12672562","1624210408","2021-06-20 17:33:28","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01579472895","28.061231347149","2243.60","","","Exec Transaction",""
"0x231f2e9b3d591dd768abff05d892107aa1da8b5001f4e7e1fbd835ca38403ac4","12672649","1624211601","2021-06-20 17:53:21","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01631679375","28.988742112125","2243.60","","","Exec Transaction",""
"0x34b292740287070b303494e3c6bd198b98876d6f1fcc38d35b3f7091f6f773be","12672700","1624212366","2021-06-20 18:06:06","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0164474037","29.220786361494","2243.60","","","Exec Transaction",""
"0xd057889f0404f7025ab9b6b743b34887b7440aad43076345e954b57bc9e4ea94","12672702","1624212374","2021-06-20 18:06:14","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01579472895","28.061231347149","2243.60","","","Exec Transaction",""
"0xac3a9c4aeb3c6049b6903b368ab0b1797a99a1f3f2ff2eb8e8b33fddf3f579b5","12672707","1624212407","2021-06-20 18:06:47","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01501138125","26.669520156375","2243.60","","","Exec Transaction",""
"0xd175209863c7c7e54dec9fcc9c00a4d797e185a3b0c044624f179abbd1decc1c","12672731","1624212716","2021-06-20 18:11:56","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0143587785","25.51009305867","2243.60","","","Exec Transaction",""
"0x95c8dc528464589c484ef1e41d0bf74576838d57980cc74726345412295192f2","12672745","1624212851","2021-06-20 18:14:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0138366411","24.582453311082","2243.60","","","Exec Transaction",""
"0x78095f30155032426a9fade3a73d620a0adea717cddada7e43624244bd19d1e9","12672753","1624212953","2021-06-20 18:15:53","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0143587785","25.51009305867","2243.60","","","Exec Transaction",""
"0x1915cf987e0f80466267b651a94aebad0a00cdfb97ce8442e2ddb9723e3a4f23","12672774","1624213264","2021-06-20 18:21:04","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0143587785","25.51009305867","2243.60","","","Exec Transaction",""
"0x2e75aef0e8dc2396918c7c81ba0edfcc5b905bc21505d8274d8c5bc76e817118","12672812","1624213804","2021-06-20 18:30:04","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xa31433c5cd4617a770b2ded7a209f175ec2d69ac","","0","0","0","0.0006069","1.078230678","2243.60","","","Exec Transaction",""
"0x45339b7976804d7a8e6023f6931e6bab3f85195784138ecc7d1552911e381f30","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xcaf542ec04dea1e6aa8880f80598c99aa0768e44","","0","0","0","0.00086712","1.5405427344","2243.60","","","Exec Transaction",""
"0xce6d7645226a778f8a0ba04109581362a69bbb2ac60edc56c8892a1e554f4501","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xc53078925db52afaa2c420676a18b11cdbfbf582","","0","0","0","0.00086724","1.5407559288","2243.60","","","Exec Transaction",""
"0x3ec6d611d2a4a23097bfbdf9e6c0f51b5cb78fbf3228249f56ab62681d76c5a5","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xd2bc4f2ee81b849e15839d44322f16c546126cc5","","0","0","0","0.00086712","1.5405427344","2243.60","","","Exec Transaction",""
"0xaf18a206c1884725b69f35eefdd5e58ab76159311a996b2baf07285f520343c8","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x2b718f9bef23125e743c2636796e6071fb7c81a1","","0","0","0","0.00086724","1.5407559288","2243.60","","","Exec Transaction",""
"0xbdd1d16f014558694b08d4dffa201884e5e6e71bf3a682927ca248ed4844a4fd","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xaafe1f4af264eb1c29cbc5abdd927842219cfa45","","0","0","0","0.00086724","1.5407559288","2243.60","","","Exec Transaction",""
"0xea662d5b059649dc16d511ccbdb5358aaee96d078c09ab06f6eff713a29b5aff","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x536a66e3a18da28b6b75c4ce66b05cad2522c29f","","0","0","0","0.00086724","1.5407559288","2243.60","","","Exec Transaction",""
"0xa7cfa991582993a91824a1adf66ce47beee4b30457c958c284ef4821d61bd88a","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x906803f5d9e62b8e3ee0dea646f56df7f826dfd4","","0","0","0","0.00086712","1.5405427344","2243.60","","","Exec Transaction",""
"0x175cc657528b00a7c17ff49bafdcbc4c0c8df5773453514cc61bc4c5e7b7e406","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xbb87cf21d3d51006945dc1f39b7fc0f0245de04d","","0","0","0","0.00086724","1.5407559288","2243.60","","","Exec Transaction",""
"0x605aa19ae058e0d86837be6d69506102b4548036099ef11f64828bf1eff7d282","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xe9099901a88737efb2faeeb26c2063c61018b999","","0","0","0","0.00086712","1.5405427344","2243.60","","","Exec Transaction",""
"0x46fe5004cb3ffa3e494e3482fa210ef55fd6ab97c278460d3968547590432b3e","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xa40bae111de91e90ae19e4dcf91c350660c4c508","","0","0","0","0.000867","1.54032954","2243.60","","","Exec Transaction",""
"0xc1e09813ec88c8883c516ea4370fdff7f9a330b8e023f7010ac43ba11e0b9519","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x79024558389e0d3b3a48caa377eb4a1c32788714","","0","0","0","0.00086724","1.5407559288","2243.60","","","Exec Transaction",""
"0x9945f6561a9b5090b4815f4e6f447dc181f8f4b368594c4dc0d53fcf691f530b","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xf38b2ad2b4a8095bc582d0b6d702e79cdd601d20","","0","0","0","0.00086724","1.5407559288","2243.60","","","Exec Transaction",""
"0x3e027c033bb22d05693a5552fa5526b1012a621d370b90129fbc24b42b7dac62","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x4cbab19ce3fc077fe288b957e0445dd59e4d743c","","0","0","0","0.00086712","1.5405427344","2243.60","","","Exec Transaction",""
"0x96ed1c15b4d91667007b10d1a36328b3d0e8535c9fa4d9cf3e54e8f3ead6b5ef","12672839","1624214171","2021-06-20 18:36:11","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xf1c01754781ac7b753b2a4e80d490d39ef0d4858","","0","0","0","0.00086724","1.5407559288","2243.60","","","Exec Transaction",""
"0x11c9adf3e48e4e4eee97f5ba77e79146f0eda3df7ba2bad67ab37fbee8fa1c94","12672859","1624214455","2021-06-20 18:40:55","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xc3a4649ad543a456e6470220d1aaf85378686b42","","0","0","0","0.000693696","1.23243418752","2243.60","","","Exec Transaction",""
"0xc2fea0b59351f6231dfe082726212582a37e61b682d2f0c1d1168a79b58a940a","12672859","1624214455","2021-06-20 18:40:55","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x6e635d9537b167a3f52993960e721d4ddcccf9b9","","0","0","0","0.000693792","1.23260474304","2243.60","","","Exec Transaction",""
"0xcb2ff98b029323b9447ca3ac65fc5668330da98cb6fa01aa7ec398f8366c19d5","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xd0569a0c682dd5ca22836370a602701ffa2d1a79","","0","0","0","0.000693792","1.23260474304","2243.60","","","Exec Transaction",""
"0x4a743d8b1aa8476241230a702b427ae94b28796b91a0b9e82f25f32754b11288","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x3f5fb517445a98fc93594bf9ee816cb4f685de4c","","0","0","0","0.000693792","1.23260474304","2243.60","","","Exec Transaction",""
"0x46eb82b569233fad35526dad6e70de30d159298a7da0095408e10c53463ca4af","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xa034feea9a469d72f5ed05ba383e4e28c2be4282","","0","0","0","0.000693792","1.23260474304","2243.60","","","Exec Transaction",""
"0xd65f12fbe2ccb7c8d0629cb04a2a5820139829114287aad942481d6922b6d5df","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x8dc0474a5f0a5d328667a93f85c3ab9d84c25b5e","","0","0","0","0.000693792","1.23260474304","2243.60","","","Exec Transaction",""
"0xbfed0b74a1f195851d19c9480043535d24fc975371f5fd74d52339075e5ec807","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xf49e1852758fbf6dcc60675c7d41b247fcf6a627","","0","0","0","0.000693696","1.23243418752","2243.60","","","Exec Transaction",""
"0x8744099a54516c2edb2d77dc4df91a895a908da46975f5bdd55dea03e60d7b5f","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x8e87e73ac03958d29664252e2470f1da9b15a712","","0","0","0","0.000693696","1.23243418752","2243.60","","","Exec Transaction",""
"0x862baaf64af66b3a64f7a0cb722925174823c50ad79c94dfbd7dfcfc58074276","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x0e0015c496cd9377aef9e4f5d927b0027c79431b","","0","0","0","0.000693696","1.23243418752","2243.60","","","Exec Transaction",""
"0x025ca8ee3a70c26750f8ffbb0aa888e217a03c0955cea30d8529bbb81bb326d0","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xafd5b0e6b057bcc150b187ff42acc2578e57d4fa","","0","0","0","0.000693792","1.23260474304","2243.60","","","Exec Transaction",""
"0x4170859d25ca360323cfe98de9f87b3c403632cbf814f088441cc03a8d5cad3f","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x218d205023bb98d7726dcc511449c7e3fbeff14d","","0","0","0","0.000693696","1.23243418752","2243.60","","","Exec Transaction",""
"0x239a5ad7c4288427dec92b290ae26572203eea7e6373d0b923e8d0120f22eb7d","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x29c235aacbf5cacad6d0e452d87592a2f89b6517","","0","0","0","0.000693792","1.23260474304","2243.60","","","Exec Transaction",""
"0xd093bf03165fcbabbd108eaf89f97d6c8819ceef39cebb964881bd46446315e1","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0xfbfda15a0303ac75a392604f69b9e656648aad2b","","0","0","0","0.000693792","1.23260474304","2243.60","","","Exec Transaction",""
"0xecaf92be5bf96ef3c3ee8fb984bac15e2c6480103567edf9ef0d3d8be5a63852","12672863","1624214525","2021-06-20 18:42:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x185dfd24231e5cc03a7b894fc94df8432a477e6a","","0","0","0","0.000693792","1.23260474304","2243.60","","","Exec Transaction",""
"0x428eaf42a5920118f3181fbb3542df28da34703bda60697368276dbbe59b9cd9","12673568","1624223416","2021-06-20 21:10:16","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.023496291","41.74398051642","2243.60","","","Exec Transaction",""
"0x70422cff5059640ca883c31c1a063a7dbe96a01b7248fa69275c45efe76a1056","12673619","1624224171","2021-06-20 21:22:51","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01971041505","35.017917586131","2243.60","","","Exec Transaction",""
"0xf192e799d1e5a789eb01483e35fcdc90e1c470a0ce0cb91f7465a2d824bcd3f8","12673645","1624224569","2021-06-20 21:29:29","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01944961815","34.554580597653","2243.60","","","Exec Transaction",""
"0x4979827dec2a182cb06c8171df3363542711f3e9e806f9d33bf2451863970a0c","12673704","1624225374","2021-06-20 21:42:54","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.023496183","41.74378864146","2243.60","","","Exec Transaction",""
"0x0beabaad2863cff3f0174bcf75a66f48ecbe09a97da8100d926f5cc1443a83c2","12673711","1624225420","2021-06-20 21:43:40","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0208854","37.105419348","2243.60","","","Exec Transaction",""
"0xbe87f880c8aed5c399c84e934d1a72dde6783f02da846ff9707347d13da0306c","12673719","1624225546","2021-06-20 21:45:46","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.020885304","37.10524879248","2243.60","","","Exec Transaction",""
"0x012d4b9dd8d67e53095ac4b86889d5e40820dc89f9c1506e1257a8560149695d","12673803","1624226765","2021-06-20 22:06:05","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01605579885","28.525053352887","2243.60","","","Exec Transaction",""
"0xba905602fee6421741e4bbcf44315417aa1b62ff499a37d3f1d4952e134349cf","12673812","1624226902","2021-06-20 22:08:22","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01683900855","29.916519370101","2243.60","","","Exec Transaction",""
"0xc72f5a5d64a289d3d8fd3f3756ec34647845c25515d1cb51e8f4a54236e53fc1","12673818","1624226978","2021-06-20 22:09:38","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01670832","29.6843354784","2243.60","","","Exec Transaction",""
"0x177081d4f9f0ccae27a4e68ea28fa3cee9d169c72dfb22bb28abc78d0d7ce5af","12673826","1624227073","2021-06-20 22:11:13","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0167084736","29.684608367232","2243.60","","","Exec Transaction",""
"0xbc08a57d82998a0bf1f379e495b9a627053de5aacfe7301bdafd54a1a6534428","12673861","1624227598","2021-06-20 22:19:58","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01670832","29.6843354784","2243.60","","","Exec Transaction",""
"0x20bec74fef4e32c009c776d4a00b52bf79504e3263222a852d9783d3c8d6db40","12673886","1624227826","2021-06-20 22:23:46","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0151419846","26.901552680052","2243.60","","","Exec Transaction",""
"0x289fd0089d438ee3ba3742aeffac9e09ef20aa9888bf574a6bc31cfe57257244","12673957","1624228713","2021-06-20 22:38:33","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.0169694655","30.14829179661","2243.60","","","Exec Transaction",""
"0xa949756f06da2247a0f2edb44244d2469a7ab7c1c8dfcdb549ff825cb9612912","12673972","1624228870","2021-06-20 22:41:10","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01553358765","27.597282490743","2243.60","","","Exec Transaction",""
"0x3e18d25e4eb566fd8d5dd2fdcf8ffd3487b733df9896b63948a032225a21b03a","12673998","1624229190","2021-06-20 22:46:30","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01318390875","23.422795963425","2243.60","","","Exec Transaction",""
"0xb9b6d63ca1199a8e8909222964b215fa518ea005f843eb58fa60b3767d2250d2","12674005","1624229290","2021-06-20 22:48:10","0x66a0ff664f8509370c5d718a0f69ac1dc01f5c3d","0x58a0dc767ef35ad853b258e783d610bfc7205039","","0","0","0","0.01631679375","28.988742112125","2243.60","","","Exec Transaction",""
